idaction,name,hash,type,url_prefix
5556,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2108&product=7996,964356315,1,2.0
5557,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2108&product=7996&quoteId=1754&seller=91,1564994024,1,2.0
5558,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1754&rfqId=2108&sellerId=91,1240428024,1,2.0
5559,devpy.vipani.ai/order-management/sent-to-supplier?id=1184,431203285,1,2.0
5560,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1184,2096829560,1,2.0
5561,localhost/deal-room/rfq/1236/chat,3281133741,1,0.0
5562,localhost/deal-room/rfq/1246/call,2938553271,1,0.0
5563,devpy.vipani.ai/prf/add-product/423,2774326403,1,2.0
5564,devpy.vipani.ai/prf/prf-details/423,4173938138,1,2.0
5565,devpy.vipani.ai/rfq/buyer/create_rfq/2109,1479463859,1,2.0
5566,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2109,1039302740,1,2.0
5567,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2109,2104174134,1,2.0
5568,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2109,2367776701,1,2.0
5569,devpy.vipani.ai/rfq/sellers/rfq-details/2109,936710482,1,2.0
5570,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8003,%22rfqID%22:2109%7D",2500872285,1,2.0
5571,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8002,%22rfqID%22:2109%7D",181062595,1,2.0
5572,devpy.vipani.ai/rfq/buyer/rfq-details/2109,3506898054,1,2.0
5573,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2109&product=8000,3412474888,1,2.0
5574,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2109&product=8000&quoteId=1756&seller=91,503647736,1,2.0
5575,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1756&rfqId=2109&sellerId=91,1296201842,1,2.0
5576,devpy.vipani.ai/order-management/sent-to-supplier?id=1185,1857327939,1,2.0
5577,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1185,201073902,1,2.0
5644,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2114,3934988865,1,2.0
5578,"ecomst.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:1479,%22rfqID%22:425%7D",87066659,1,2.0
5579,devpy.vipani.ai/prf/add-product/424,993544480,1,2.0
5580,devpy.vipani.ai/prf/prf-details/424,1722656889,1,2.0
5581,devpy.vipani.ai/rfq/buyer/create_rfq/2110,954817110,1,2.0
5582,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2110,1563756977,1,2.0
5583,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2110,497856467,1,2.0
5584,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2110,3991334488,1,2.0
5585,devpy.vipani.ai/rfq/sellers/rfq-details/2110,1460836535,1,2.0
5586,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8007,%22rfqID%22:2110%7D",3347131100,1,2.0
5587,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8006,%22rfqID%22:2110%7D",1482402114,1,2.0
5588,devpy.vipani.ai/rfq/buyer/rfq-details/2110,2982186339,1,2.0
5589,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2110&product=8004,3685145785,1,2.0
5590,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2110&product=8004&quoteId=1758&seller=91,4104912674,1,2.0
5591,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1758&rfqId=2110&sellerId=91,904461570,1,2.0
5592,devpy.vipani.ai/order-management/sent-to-supplier?id=1186,4156408569,1,2.0
5593,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1186,2465559892,1,2.0
5594,devpy.vipani.ai/prf/add-product/425,1279228342,1,2.0
5595,devpy.vipani.ai/prf/prf-details/425,296392943,1,2.0
5596,devpy.vipani.ai/rfq/buyer/create_rfq/2111,1341024960,1,2.0
5597,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2111,707934503,1,2.0
5598,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2111,1789632325,1,2.0
5599,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2111,2598493902,1,2.0
5600,devpy.vipani.ai/rfq/sellers/rfq-details/2111,538290209,1,2.0
5601,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8011,%22rfqID%22:2111%7D",2653433023,1,2.0
5602,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8010,%22rfqID%22:2111%7D",32681761,1,2.0
5603,devpy.vipani.ai/rfq/buyer/rfq-details/2111,3334979061,1,2.0
5604,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2111&product=8008,1327460836,1,2.0
5605,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2111&product=8008&quoteId=1760&seller=91,34437481,1,2.0
5606,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1760&rfqId=2111&sellerId=91,262057578,1,2.0
5607,devpy.vipani.ai/order-management/sent-to-supplier?id=1187,2159735407,1,2.0
5608,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1187,3857860034,1,2.0
5609,devpy.vipani.ai/prf/add-product/426,3577096204,1,2.0
5610,devpy.vipani.ai/prf/prf-details/426,2292435285,1,2.0
5611,devpy.vipani.ai/rfq/buyer/create_rfq/2112,3605478266,1,2.0
5612,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2112,3007015069,1,2.0
5613,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2112,4087533311,1,2.0
5614,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2112,65572724,1,2.0
5615,devpy.vipani.ai/rfq/sellers/rfq-details/2112,3105683867,1,2.0
5616,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8015,%22rfqID%22:2112%7D",2657388522,1,2.0
5617,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8014,%22rfqID%22:2112%7D",29230196,1,2.0
5618,devpy.vipani.ai/rfq/buyer/rfq-details/2112,1607396431,1,2.0
5619,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2112&product=8012,3400567904,1,2.0
5620,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2112&product=8012&quoteId=1762&seller=91,2931662711,1,2.0
5621,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1762&rfqId=2112&sellerId=91,1802440363,1,2.0
5622,devpy.vipani.ai/order-management/sent-to-supplier?id=1188,268824574,1,2.0
5623,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1188,1968003155,1,2.0
5624,devpy.vipani.ai/prf/add-product/427,2721126554,1,2.0
5625,devpy.vipani.ai/prf/prf-details/427,4289001923,1,2.0
5626,devpy.vipani.ai/rfq/buyer/create_rfq/2113,2715814892,1,2.0
5627,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2113,3292289035,1,2.0
5628,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2113,2225471081,1,2.0
5629,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2113,1961869282,1,2.0
5630,devpy.vipani.ai/rfq/sellers/rfq-details/2113,3457927437,1,2.0
5631,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8019,%22rfqID%22:2113%7D",299101506,1,2.0
5632,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8018,%22rfqID%22:2113%7D",2382982876,1,2.0
5633,devpy.vipani.ai/rfq/buyer/rfq-details/2113,684317913,1,2.0
5634,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2113&product=8016,1355983119,1,2.0
5635,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2113&product=8016&quoteId=1764&seller=91,2952715380,1,2.0
5636,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1764&rfqId=2113&sellerId=91,113542526,1,2.0
5637,devpy.vipani.ai/order-management/sent-to-supplier?id=1189,1728241512,1,2.0
5638,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1189,38430917,1,2.0
5639,devpy.vipani.ai/prf/add-product/428,848168203,1,2.0
5640,devpy.vipani.ai/prf/prf-details/428,1864098898,1,2.0
5641,devpy.vipani.ai/rfq/buyer/create_rfq/2114,1065655887,1,2.0
5642,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2114,1515769256,1,2.0
5643,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2114,448883658,1,2.0
5838,devpy.vipani.ai/prf/prf-details/439,17294725,1,2.0
5645,devpy.vipani.ai/rfq/sellers/rfq-details/2114,1350524078,1,2.0
5646,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8023,%22rfqID%22:2114%7D",1951035568,1,2.0
5647,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8022,%22rfqID%22:2114%7D",3952145198,1,2.0
5648,devpy.vipani.ai/rfq/buyer/rfq-details/2114,3064809850,1,2.0
5649,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2114&product=8020,4149343545,1,2.0
5650,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2114&product=8020&quoteId=1766&seller=91,1181804649,1,2.0
5651,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1766&rfqId=2114&sellerId=91,2727104297,1,2.0
5652,devpy.vipani.ai/order-management/sent-to-supplier?id=1190,130373261,1,2.0
5653,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1190,1653465376,1,2.0
5654,devpy.vipani.ai/prf/add-product/429,1166620061,1,2.0
5655,devpy.vipani.ai/prf/prf-details/429,404542660,1,2.0
5656,devpy.vipani.ai/rfq/buyer/create_rfq/2115,1216589529,1,2.0
5657,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2115,761265470,1,2.0
5658,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2115,1841716060,1,2.0
5659,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2115,2643204823,1,2.0
5660,devpy.vipani.ai/rfq/sellers/rfq-details/2115,662203448,1,2.0
5661,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8027,%22rfqID%22:2115%7D",3725529966,1,2.0
5662,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8026,%22rfqID%22:2115%7D",1104515312,1,2.0
5663,devpy.vipani.ai/rfq/buyer/rfq-details/2115,3249175020,1,2.0
5664,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2115&product=8024,1832112214,1,2.0
5665,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2115&product=8024&quoteId=1768&seller=91,4260383279,1,2.0
5666,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1768&rfqId=2115&sellerId=91,489355330,1,2.0
5667,devpy.vipani.ai/order-management/sent-to-supplier?id=1191,1891788315,1,2.0
5668,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1191,361419190,1,2.0
5669,ecomst.vipani.ai/rfq/buyer/generate-po?quoteId=347&rfqId=425&sellerId=509,1174555270,1,2.0
5670,devpy.vipani.ai/order-management/create-invoice?id=1191&poId=1191,1589234383,1,2.0
5671,devpy.vipani.ai/order-management/send-to-buyer?id=1191,2055927892,1,2.0
5672,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=857,732995699,1,2.0
5673,devpy.vipani.ai/order-management/seller-po-view?id=1191&poId=1191,1272905081,1,2.0
5674,devpy.vipani.ai/order-management/create-invoice?id=1190&poId=1190,3895469465,1,2.0
5675,devpy.vipani.ai/order-management/send-to-buyer?id=1190,227395778,1,2.0
5676,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=858,3138371042,1,2.0
5677,devpy.vipani.ai/prf/add-product/430,625917048,1,2.0
5678,devpy.vipani.ai/prf/prf-details/430,2027642145,1,2.0
5679,devpy.vipani.ai/rfq/buyer/create_rfq/2116,3515547491,1,2.0
5680,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2116,3025579140,1,2.0
5681,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2116,4107209446,1,2.0
5682,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2116,75844461,1,2.0
5683,devpy.vipani.ai/rfq/sellers/rfq-details/2116,3195092354,1,2.0
5684,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8030,%22rfqID%22:2116%7D",2994036248,1,2.0
5685,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8031,%22rfqID%22:2116%7D",766500230,1,2.0
5686,devpy.vipani.ai/rfq/buyer/rfq-details/2116,1487087702,1,2.0
5687,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2116&product=8029,1877182768,1,2.0
5688,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2116&product=8029&quoteId=1770&seller=91,3168346019,1,2.0
5689,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1770&rfqId=2116&sellerId=91,3613800508,1,2.0
5690,devpy.vipani.ai/order-management/sent-to-supplier?id=1192,3922409377,1,2.0
5691,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1192,2357428236,1,2.0
5692,devpy.vipani.ai/order-management/create-invoice?id=1192&poId=1192,1582497140,1,2.0
5693,devpy.vipani.ai/order-management/send-to-buyer?id=1192,3817056750,1,2.0
5694,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=859,3423112564,1,2.0
5695,devpy.vipani.ai/prf/add-product/431,1380551918,1,2.0
5696,devpy.vipani.ai/prf/prf-details/431,266104247,1,2.0
5697,devpy.vipani.ai/rfq/buyer/create_rfq/2117,2794311669,1,2.0
5698,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2117,3276905490,1,2.0
5699,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2117,2210937456,1,2.0
5700,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2117,1937931259,1,2.0
5701,devpy.vipani.ai/rfq/sellers/rfq-details/2117,3379957012,1,2.0
5702,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8034,%22rfqID%22:2117%7D",405814726,1,2.0
5703,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8035,%22rfqID%22:2117%7D",2280308312,1,2.0
5704,devpy.vipani.ai/rfq/buyer/rfq-details/2117,799283392,1,2.0
5705,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2117&product=8033,186822681,1,2.0
5706,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2117&product=8033&quoteId=1772&seller=91,3405304258,1,2.0
5707,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1772&rfqId=2117&sellerId=91,3553308086,1,2.0
5708,devpy.vipani.ai/order-management/sent-to-supplier?id=1193,2664171319,1,2.0
5709,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1193,4219777178,1,2.0
5710,devpy.vipani.ai/order-management/create-invoice?id=1193&poId=1193,3906671138,1,2.0
5711,devpy.vipani.ai/order-management/send-to-buyer?id=1193,2491718008,1,2.0
5712,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=860,2667144723,1,2.0
5713,devpy.vipani.ai/prf/add-product/432,3410025812,1,2.0
5714,devpy.vipani.ai/prf/prf-details/432,2530556941,1,2.0
5715,devpy.vipani.ai/rfq/buyer/create_rfq/2118,909300324,1,2.0
5716,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2118,1408139651,1,2.0
5717,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2118,326576097,1,2.0
5718,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2118,3812451946,1,2.0
5719,devpy.vipani.ai/rfq/sellers/rfq-details/2118,1506349189,1,2.0
5720,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8039,%22rfqID%22:2118%7D",3900875715,1,2.0
5721,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8038,%22rfqID%22:2118%7D",2002264157,1,2.0
5722,devpy.vipani.ai/rfq/buyer/rfq-details/2118,3206219089,1,2.0
5723,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2118&product=8036,769454176,1,2.0
5724,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2118&product=8036&quoteId=1774&seller=91,586818648,1,2.0
5725,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1774&rfqId=2118&sellerId=91,1149676243,1,2.0
5726,devpy.vipani.ai/order-management/sent-to-supplier?id=1194,11047572,1,2.0
5727,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1194,1709188409,1,2.0
5728,devpy.vipani.ai/order-management/create-invoice?id=1194&poId=1194,1602523650,1,2.0
5729,devpy.vipani.ai/order-management/send-to-buyer?id=1194,182455515,1,2.0
5730,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=861,3925759621,1,2.0
5731,devpy.vipani.ai/order-management/invoice-approve?invoiceId=861&invoiceType=parent,4291459784,1,2.0
5732,ecomst.vipani.ai/e-commerce/wish-list,3186700151,1,2.0
5733,ecomst.vipani.ai/e-commerce/search-products/gh,3486503349,1,2.0
5734,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=861&invoiceType=parent,4249698601,1,2.0
5735,ecomst.vipani.ai/deal-room/direct/180/chat,2645089217,1,2.0
5736,localhost/deal-room/rfq/1250/chat,1981544074,1,0.0
5737,ecomst.vipani.ai/hub/request-for-quote,3014114078,1,2.0
5738,ecomst.vipani.ai/hub/direct-buy,720078071,1,2.0
5739,ecomst.vipani.ai/e-commerce/category-five/efe0bd2c212eceec598c42a15b8cd07f,3495601102,1,2.0
5740,devpy.vipani.ai/e-commerce/category-five/efe0bd2c212eceec598c42a15b8cd07f,142384111,1,2.0
5741,localhost/e-commerce/category-five/f59680e5cc80479792b874b07e3d1be0,3456381237,1,0.0
5742,localhost/e-commerce/category-five/efe0bd2c212eceec598c42a15b8cd07f,3795102846,1,0.0
5743,localhost/e-commerce/category-four/6a563a75e03a25e2b1271b60655185e8,3122967366,1,0.0
5744,localhost/e-commerce/category-four/f59680e5cc80479792b874b07e3d1be0,1445877489,1,0.0
5745,devpy.vipani.ai/prf/add-product/433,3158830530,1,2.0
5746,devpy.vipani.ai/prf/prf-details/433,3788639387,1,2.0
5747,devpy.vipani.ai/rfq/buyer/create_rfq/2119,1094050546,1,2.0
5748,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2119,619294997,1,2.0
5749,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2119,1685067639,1,2.0
5750,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2119,2486851324,1,2.0
5751,devpy.vipani.ai/rfq/sellers/rfq-details/2119,785260563,1,2.0
5752,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8043,%22rfqID%22:2119%7D",4107399917,1,2.0
5753,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8042,%22rfqID%22:2119%7D",1795912051,1,2.0
5754,devpy.vipani.ai/rfq/buyer/rfq-details/2119,3357291975,1,2.0
5755,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2119&product=8040,384901860,1,2.0
5756,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2119&product=8040&quoteId=1776&seller=91,2215322750,1,2.0
5757,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1776&rfqId=2119&sellerId=91,1076608857,1,2.0
5758,devpy.vipani.ai/order-management/sent-to-supplier?id=1195,2007998978,1,2.0
5759,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1195,317134255,1,2.0
5760,devpy.vipani.ai/order-management/create-invoice?id=1195&poId=1195,3909975380,1,2.0
5761,devpy.vipani.ai/order-management/send-to-buyer?id=1195,2112306253,1,2.0
5762,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=862,1895237439,1,2.0
5763,ecomst.vipani.ai/rfq/buyer/rfq-details/426,1370791188,1,2.0
5764,devpy.vipani.ai/prf/add-product/434,572749921,1,2.0
5765,devpy.vipani.ai/prf/prf-details/434,2142673208,1,2.0
5766,devpy.vipani.ai/rfq/buyer/create_rfq/2120,331614613,1,2.0
5767,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2120,1981307506,1,2.0
5768,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2120,914488336,1,2.0
5769,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2120,3335241115,1,2.0
5770,devpy.vipani.ai/rfq/sellers/rfq-details/2120,2084555636,1,2.0
5771,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8047,%22rfqID%22:2120%7D",3699426060,1,2.0
5772,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8046,%22rfqID%22:2120%7D",1129988242,1,2.0
5773,devpy.vipani.ai/rfq/buyer/rfq-details/2120,2599280288,1,2.0
5774,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2120&product=8044,2931258308,1,2.0
5775,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2120&product=8044&quoteId=1778&seller=91,2932157217,1,2.0
5776,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1778&rfqId=2120&sellerId=91,3656384132,1,2.0
5777,devpy.vipani.ai/order-management/sent-to-supplier?id=1196,4003918776,1,2.0
5778,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1196,2347648021,1,2.0
5779,devpy.vipani.ai/prf/add-product/435,1428441335,1,2.0
5780,devpy.vipani.ai/prf/prf-details/435,145861038,1,2.0
5781,devpy.vipani.ai/rfq/buyer/create_rfq/2121,1690515715,1,2.0
5782,devpy.vipani.ai/rfq/buyer/rfq-product-selection/2121,18836196,1,2.0
5783,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/2121,1099353222,1,2.0
5784,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=2121,2982972685,1,2.0
5785,devpy.vipani.ai/rfq/sellers/rfq-details/2121,188283874,1,2.0
5786,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8051,%22rfqID%22:2121%7D",2234107247,1,2.0
5787,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:8050,%22rfqID%22:2121%7D",452151025,1,2.0
5788,devpy.vipani.ai/rfq/buyer/rfq-details/2121,3991596598,1,2.0
5789,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=2121&product=8048,974053017,1,2.0
5790,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=2121&product=8048&quoteId=1780&seller=91,1567219947,1,2.0
5791,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1780&rfqId=2121&sellerId=91,875525280,1,2.0
5792,devpy.vipani.ai/order-management/sent-to-supplier?id=1197,2577515310,1,2.0
5793,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1197,4243158147,1,2.0
5794,localhost/deal-room/rfq/1250/call,3741854494,1,0.0
5795,devpy.vipani.ai/e-commerce/search-products/dec,2853147140,1,2.0
5796,demopy.vipani.ai/e-commerce/category-two/459c02ba8fef4dabb59966e6f9e23938,291084027,1,2.0
5797,demopy.vipani.ai/hub/direct-buy,1126063698,1,2.0
5798,demopy.vipani.ai/hub/logistic-landing-page,3769360435,1,2.0
5799,demopy.vipani.ai/e-commerce,2817120264,1,2.0
5800,demopy.vipani.ai/analytics/purchasingoverview,3930472243,1,2.0
5801,demopy.vipani.ai/product-management/my-products,4114905369,1,2.0
5802,demopy.vipani.ai/hub/request-for-quote,3547012922,1,2.0
5803,demopy.vipani.ai/hub/insurance-landing-page,4270847913,1,2.0
5804,demopy.vipani.ai/e-commerce/category-two/51ff2de88df3af64a57b2020a0d8a13d,3547460433,1,2.0
5805,demopy.vipani.ai/prf/prf/dashboard,1832075172,1,2.0
5806,demopy.vipani.ai/user-management,3356766135,1,2.0
5807,demopy.vipani.ai/deal-room/general/recent/chat,3725278406,1,2.0
5808,demopy.vipani.ai/rating/previous_product_rating,3149955527,1,2.0
5809,demopy.vipani.ai/deal-room/direct/1197/chat,1973432988,1,2.0
5810,demopy.vipani.ai/e-commerce/cart,1001456597,1,2.0
5811,demopy.vipani.ai/hub/auctions,1716904456,1,2.0
5812,ecomst.vipani.ai/e-commerce/product-compare/%5B%7B%22id%22:17889%7D%5D,2620021359,1,2.0
5813,"ecomst.vipani.ai/e-commerce/product-compare/%5B%7B%22id%22:17889%7D,%7B%22id%22:59232%7D,%7B%22id%22:59233%7D,%7B%22id%22:59234%7D%5D",3391241836,1,2.0
5814,devpy.vipani.ai/hub/auctions,3240094542,1,2.0
5815,ecomst.vipani.ai/rfq/sellers/view-rfq-details?id=427,1982769160,1,2.0
5816,devpy.vipani.ai/e-commerce/information/information-coming-soon,3641321605,1,2.0
5817,devpy.vipani.ai/hub/procure-landing-page,24277368,1,2.0
5818,"ecomst.vipani.ai/e-commerce/product-compare/%5B%7B%22id%22:17889%7D,%7B%22id%22:41853%7D,%7B%22id%22:41854%7D,%7B%22id%22:41855%7D,%7B%22id%22:41856%7D,%7B%22id%22:41857%7D,%7B%22id%22:41858%7D,%7B%22id%22:41862%7D,%7B%22id%22:41863%7D,%7B%22id%22:41864%7D,%7B%22id%22:59232%7D,%7B%22id%22:59233%7D%5D",1278906424,1,2.0
